audio	sentence	duration
5287-39165-0092.flac	AND THEN AGAIN THEY WERE SILENT FOR A MOMENT AS MISSUS ROBARTS DID NOT FEEL THAT SHE HAD ANYTHING FURTHER TO SAY ON THE MATTER POISON SHOULD BE THE WORD WITH ANY ONE SO FATAL AS LORD LUFTON AND HE OUGHT TO BE MADE UP OF SOME PARTICULAR COLOUR	15.1
5287-39165-0093.flac	FOR FEAR HE SHOULD BE SWALLOWED IN MISTAKE YOU WILL BE SAFE YOU SEE SAID FANNY LAUGHING AS YOU HAVE BEEN SPECIALLY CAUTIONED AS TO THIS INDIVIDUAL BOTTLE AH	10.555
5287-39165-0094.flac	AFTER I HAVE HAD SO MANY DOSES IT IS NO GOOD TELLING ME ABOUT IT NOW WHEN THE MISCHIEF IS DONE	5.535
5287-39165-0095.flac	AND I REGARDED IT AS A MERE COMMONPLACE POWDER GOOD FOR THE COMPLEXION I WONDER WHETHER IT'S TOO LATE OR WHETHER THERE'S ANY ANTIDOTE MISSUS ROBARTS DID NOT ALWAYS QUITE UNDERSTAND HER SISTER IN LAW AND NOW SHE WAS A LITTLE AT A LOSS	15.305
5287-39165-0096.flac	I DON'T THINK THERE'S MUCH HARM DONE YET ON EITHER SIDE SHE SAID CHEERILY AH YOU DON'T KNOW FANNY BUT I DO THINK THAT IF I DIE AS I SHALL I FEEL I SHALL AND IF SO I DO THINK IT OUGHT TO GO VERY HARD WITH LADY LUFTON	15.54
5287-39165-0097.flac	WHY DIDN'T SHE LABEL HIM DANGEROUS IN TIME AND THEN THEY WENT INTO THE HOUSE AND UP TO THEIR OWN ROOMS IT WAS DIFFICULT FOR ANY ONE TO UNDERSTAND LUCY'S STATE OF MIND AT PRESENT AND IT CAN HARDLY BE SAID THAT SHE UNDERSTOOD IT HERSELF	15.24
5287-39165-0098.flac	SHE FELT THAT SHE HAD RECEIVED A SEVERE BLOW IN HAVING BEEN THUS MADE THE SUBJECT OF REMARK WITH REFERENCE TO LORD LUFTON SHE KNEW THAT HER PLEASANT EVENINGS AT FRAMLEY COURT WERE NOW OVER AND THAT SHE COULD NOT AGAIN TALK TO HIM IN AN UNRESTRAINED TONE	15.95
5287-39165-0099.flac	AND WITHOUT EMBARRASSMENT SHE HAD FELT THE AIR OF THE WHOLE PLACE TO BE VERY COLD BEFORE HER INTIMACY WITH HIM AND NOW IT MUST BE COLD AGAIN TWO HOMES HAD BEEN OPEN TO HER FRAMLEY COURT AND THE PARSONAGE	14.025
5287-39165-0100.flac	AND NOW AS FAR AS COMFORT WAS CONCERNED SHE MUST CONFINE HERSELF TO THE LATTER SHE COULD NOT AGAIN BE COMFORTABLE IN LADY LUFTON'S DRAWING ROOM BUT THEN SHE COULD NOT HELP ASKING HERSELF WHETHER LADY LUFTON WAS NOT RIGHT	14.275
5287-39165-0101.flac	SHE HAD HAD COURAGE ENOUGH AND PRESENCE OF MIND TO JOKE ABOUT THE MATTER WHEN HER SISTER IN LAW SPOKE TO HER AND YET SHE WAS QUITE AWARE THAT IT WAS NO JOKING MATTER LORD LUFTON HAD NOT ABSOLUTELY MADE LOVE TO HER BUT HE HAD LATTERLY SPOKEN TO HER IN A MANNER	16.055
5287-39165-0102.flac	WHICH SHE KNEW WAS NOT COMPATIBLE WITH THAT ORDINARY COMFORTABLE MASCULINE FRIENDSHIP WITH THE IDEA OF WHICH SHE HAD ONCE SATISFIED HERSELF WAS NOT FANNY RIGHT WHEN SHE SAID THAT INTIMATE FRIENDSHIPS OF THAT NATURE WERE DANGEROUS THINGS	14.235
5287-39165-0103.flac	YES LUCY VERY DANGEROUS LUCY BEFORE SHE WENT TO BED THAT NIGHT HAD OWNED TO HERSELF THAT THEY WERE SO AND LYING THERE WITH SLEEPLESS EYES AND A MOIST PILLOW	12.155
5287-39165-0104.flac	SHE WAS DRIVEN TO CONFESS THAT THE LABEL WOULD IN TRUTH BE NOW TOO LATE THAT THE CAUTION HAD COME TO HER AFTER THE POISON HAD BEEN SWALLOWED WAS THERE ANY ANTIDOTE THAT WAS ALL THAT WAS LEFT FOR HER TO CONSIDER	13.345
6135-41994-0014.flac	HE SUCCEEDED IN FINDING AN OPPORTUNITY TO SPEAK WITH THE MURDERER HE PLAYED HIS PART PERFECTLY STILL I KNOW THAT HE DID PLAY A PART AND THAT IS SOMETHING	10.87
6135-41994-0015.flac	HE TALKED OF HIS FAMILY HIS WIFE AND CHILDREN HENCE HE HAS NEITHER CHILDREN WIFE NOR FAMILY	7.075
6135-41994-0016.flac	WHAT KIND OF FELLOW WAS THIS DRUNKARD HE INQUIRED HE WAS TALL AND STOUT WITH FULL RUDDY CHEEKS A PAIR OF WHITE WHISKERS SMALL EYES A BROAD FLAT NOSE AND A GOOD NATURED JOVIAL MANNER	13.64
6135-41994-0017.flac	HOW OLD WOULD YOU SUPPOSE HIM TO BE BETWEEN FORTY AND FIFTY DID YOU FORM ANY IDEA OF HIS PROFESSION IT'S MY OPINION THAT WHAT WITH HIS SOFT CAP AND HIS HEAVY BROWN OVERCOAT HE MUST BE EITHER A CLERK	14.815
6135-41994-0018.flac	OR THE KEEPER OF SOME LITTLE SHOP HAVING OBTAINED THIS DESCRIPTION	4.1
6135-41994-0019.flac	LECOQ WAS ABOUT TO ENTER THE STATION HOUSE WHEN A SUDDEN THOUGHT BROUGHT HIM TO A STANDSTILL	5.17
6135-41994-0020.flac	HE EXCLAIMED THE KEEPER LAUGHED HEARTILY HOW COULD HE HAVE HAD ANY HE RESPONDED ISN'T THE OLD WOMAN ALONE IN HER CELL AH THE OLD WRETCH SHE HAS BEEN CURSING AND THREATENING EVER SINCE SHE ARRIVED	13.12
6135-41994-0021.flac	LECOQ'S GLANCE AND GESTURE WERE SO EXPRESSIVE OF IMPATIENCE AND WRATH THAT THE KEEPER PAUSED IN HIS RECITAL MUCH PERTURBED WHAT IS THE MATTER HE STAMMERED WHY ARE YOU ANGRY BECAUSE REPLIED LECOQ FURIOUSLY	16.295
6135-41994-0022.flac	NOT WISHING TO DISCLOSE THE REAL CAUSE OF HIS ANGER HE ENTERED THE STATION HOUSE SAYING THAT HE WANTED TO SEE THE PRISONER LEFT ALONE THE KEEPER BEGAN TO SWEAR IN HIS TURN THESE POLICE AGENTS ARE ALL ALIKE HE GRUMBLED THEY QUESTION YOU	15.51
6135-41994-0023.flac	YOU TELL THEM ALL THEY DESIRE TO KNOW AND AFTERWARD IF YOU VENTURE TO ASK THEM ANYTHING THEY REPLY NOTHING OR BECAUSE THEY HAVE TOO MUCH AUTHORITY IT MAKES THEM PROUD LOOKING THROUGH THE LITTLE LATTICED WINDOW IN THE DOOR	15.25
6135-41994-0024.flac	BY WHICH THE MEN ON GUARD WATCH THE PRISONERS LECOQ EAGERLY EXAMINED THE APPEARANCE OF THE ASSUMED MURDERER HE WAS OBLIGED TO ASK HIMSELF IF THIS WAS REALLY THE SAME MAN HE HAD SEEN SOME HOURS PREVIOUSLY AT THE POIVRIERE	14.15
6135-41994-0025.flac	STANDING ON THE THRESHOLD OF THE INNER DOOR AND HOLDING THE WHOLE SQUAD OF POLICE AGENTS IN CHECK BY THE INTENSE FURY OF HIS ATTITUDE NOW ON THE CONTRARY HE SEEMED AS IT WERE THE PERSONIFICATION OF WEAKNESS AND DESPONDENCY	15.9
6135-41994-0026.flac	HE WAS SEATED ON A BENCH OPPOSITE THE GRATING IN THE DOOR HIS ELBOWS RESTING ON HIS KNEES HIS CHIN UPON HIS HAND	7.73
6135-41994-0027.flac	NO MURMURED LECOQ NO THIS MAN IS NOT WHAT HE SEEMS TO BE SO SAYING HE ENTERED THE CELL THE CULPRIT RAISED HIS HEAD GAVE THE DETECTIVE AN INDIFFERENT GLANCE BUT DID NOT UTTER A WORD WELL HOW GOES IT	15.21
6135-41994-0028.flac	ASKED LECOQ I AM INNOCENT RESPONDED THE PRISONER IN A HOARSE DISCORDANT VOICE I HOPE SO I AM SURE BUT THAT IS FOR THE MAGISTRATE TO DECIDE I CAME TO SEE IF YOU WANTED ANYTHING NO REPLIED THE MURDERER	14.855
6135-41994-0029.flac	BUT A SECOND LATER HE CHANGED HIS MIND ALL THE SAME HE SAID I SHOULDN'T MIND A CRUST AND A DRINK OF WINE	6.18
6135-41994-0030.flac	IN HIS OPINION IF THE MURDERER HAD ASKED FOR A DRINK AFTER AT FIRST REFUSING TO PARTAKE OF ANYTHING	5.535
6135-41994-0031.flac	AT ALL EVENTS WHOEVER HE MIGHT BE THE PRISONER ATE WITH AN EXCELLENT APPETITE	5.48
6135-41994-0032.flac	DRAINED IT SLOWLY AND REMARKED THAT'S CAPITAL THERE CAN BE NOTHING TO BEAT THAT	5.405
6135-41994-0033.flac	HOPING NAY ALMOST EXPECTING THAT THE MURDERER WOULD NOT DRINK IT WITHOUT SOME SIGN OF REPUGNANCE AND YET THE CONTRARY PROVED THE CASE HOWEVER THE YOUNG DETECTIVE HAD NO TIME TO PONDER OVER THE CIRCUMSTANCE	13.56
6135-41994-0034.flac	FOR A RUMBLE OF WHEELS NOW ANNOUNCED THE APPROACH OF THAT LUGUBRIOUS VEHICLE THE BLACK MARIA WHEN THE WIDOW CHUPIN WAS REMOVED FROM HER CELL	9.145
6135-41994-0035.flac	THAT SHE WAS AT LENGTH GOT INTO THE VAN THEN IT WAS THAT THE OFFICIALS TURNED TO THE ASSASSIN	5.695
6135-41994-0036.flac	THE CULPRIT ENTERED THE VEHICLE IN THE MOST UNCONCERNED MANNER AND TOOK POSSESSION OF HIS COMPARTMENT LIKE ONE ACCUSTOMED TO IT KNOWING THE MOST COMFORTABLE POSITION TO ASSUME IN SUCH CLOSE QUARTERS	11.095
6135-41995-0000.flac	LECOQ HAD TAKEN HIS SEAT IN FRONT BETWEEN THE DRIVER AND THE GUARD BUT HIS MIND WAS SO ENGROSSED WITH HIS OWN THOUGHTS THAT HE HEARD NOTHING OF THEIR CONVERSATION WHICH WAS VERY JOVIAL	10.4
6135-41995-0001.flac	WHO SANG AND YELLED HER IMPRECATIONS ALTERNATELY IT IS NEEDLESS HOWEVER TO RECAPITULATE HER OATHS LET US RATHER FOLLOW THE TRAIN OF LECOQ'S MEDITATION BY WHAT MEANS COULD HE SECURE SOME CLUE TO THE MURDERER'S IDENTITY	14.665
6135-41995-0002.flac	HE WAS STILL CONVINCED THAT THE PRISONER MUST BELONG	3.0899375
6135-41995-0003.flac	SUCH CONDUCT WAS QUITE POSSIBLE INDEED ALMOST PROBABLE ON THE PART OF A MAN ENDOWED WITH CONSIDERABLE STRENGTH OF WILL AND REALIZING THE IMMINENCE OF HIS PERIL BUT GRANTING THIS WOULD HE BE EQUALLY ABLE TO HIDE HIS FEELINGS	15.39
6135-41995-0004.flac	WHEN HE WAS OBLIGED TO SUBMIT TO THE HUMILIATING FORMALITIES THAT AWAITED HIM FORMALITIES WHICH IN CERTAIN CASES CAN AND MUST	8.755
6135-41995-0005.flac	HE FELT SURE THAT THE DISGRACEFUL POSITION IN WHICH THE PRISONER WOULD FIND HIMSELF WOULD CAUSE HIM TO REVOLT TO LOSE HIS SELF CONTROL TO UTTER SOME WORD THAT MIGHT GIVE THE DESIRED CLUE IT WAS NOT UNTIL THE GLOOMY VEHICLE	14.32
6135-41995-0006.flac	HAD TURNED OFF THE PONT NEUF ON TO THE QUAI DE L'HORLOGE THAT THE YOUNG DETECTIVE BECAME CONSCIOUS OF WHAT WAS TRANSPIRING AROUND HIM SOON THE VAN PASSED THROUGH AN OPEN GATEWAY AND DREW UP IN A SMALL DAMP COURTYARD	15.24
6135-41995-0007.flac	LECOQ IMMEDIATELY ALIGHTED AND OPENED THE DOOR OF THE COMPARTMENT IN WHICH THE SUPPOSED MURDERER WAS CONFINED EXCLAIMING AS HE DID SO HERE WE ARE GET OUT THERE WAS NO FEAR OF THE PRISONER ESCAPING THE IRON GATE HAD BEEN CLOSED	15.635
6135-41995-0008.flac	AND AT LEAST A DOZEN AGENTS WERE STANDING NEAR AT HAND WAITING TO HAVE A LOOK AT THE NEW ARRIVALS THE PRISONER SLOWLY STEPPED TO THE GROUND HIS EXPRESSION OF FACE REMAINED UNCHANGED AND EACH GESTURE EVINCED THE PERFECT INDIFFERENCE	15.355
6135-41995-0009.flac	OF A MAN ACCUSTOMED TO SUCH ORDEALS LECOQ SCRUTINIZED HIS DEMEANOR AS ATTENTIVELY AS AN ANATOMIST MIGHT HAVE WATCHED THE ACTION OF A MUSCLE HE NOTED THAT THE PRISONER SEEMED TO EXPERIENCE A SENSATION OF SATISFACTION	14.705
6135-41995-0010.flac	AND THEN STRETCHED AND SHOOK HIMSELF AS IF TO REGAIN THE ELASTICITY OF HIS LIMBS CRAMPED BY CONFINEMENT IN THE NARROW COMPARTMENT FROM WHICH HE HAD JUST EMERGED THEN HE GLANCED AROUND HIM AND A SCARCELY PERCEPTIBLE SMILE PLAYED UPON HIS LIPS	16.27
6135-41995-0011.flac	THAT HE WAS WELL ACQUAINTED WITH THESE HIGH GRIM WALLS THESE GRATED WINDOWS THESE HEAVY DOORS IN SHORT	7.485
6135-41995-0012.flac	DOES HE INDEED RECOGNIZE THE PLACE AND HIS SENSE OF DISAPPOINTMENT AND DISQUIETUDE INCREASED	5.795
6135-41995-0013.flac	THE PRISONER TURNED TOWARD ONE OF THE FIVE OR SIX DOORS THAT OPENED INTO THE COURTYARD WITHOUT AN INSTANT'S HESITATION HE WALKED STRAIGHT TOWARD THE VERY DOORWAY HE WAS EXPECTED TO ENTER	10.705
6135-41995-0014.flac	AFTER ENTERING THE GLOOMY CORRIDOR HE SAW THE CULPRIT PROCEED SOME LITTLE DISTANCE RESOLUTELY TURN TO THE LEFT PASS BY THE KEEPER'S ROOM AND FINALLY ENTER THE REGISTRAR'S OFFICE AN OLD OFFENDER COULD NOT HAVE DONE BETTER	14.46
6135-41995-0015.flac	BIG DROPS OF PERSPIRATION STOOD ON LECOQ'S FOREHEAD THIS MAN THOUGHT HE HAS CERTAINLY BEEN HERE BEFORE HE KNOWS THE ROPES THE REGISTRAR'S OFFICE WAS A LARGE ROOM	13.34
6135-41995-0016.flac	HEATED ALMOST TO SUFFOCATION BY AN IMMENSE STOVE AND BADLY LIGHTED BY THREE SMALL WINDOWS THE PANES OF WHICH WERE COVERED WITH A THICK COATING OF DUST THERE SAT THE CLERK READING A NEWSPAPER SPREAD OUT OVER THE OPEN REGISTER	15.55
6135-41995-0017.flac	THAT FATAL BOOK IN WHICH ARE INSCRIBED THE NAMES OF ALL THOSE WHOM MISCONDUCT CRIME MISFORTUNE MADNESS OR ERROR HAVE BROUGHT TO THESE GRIM PORTALS THREE OR FOUR ATTENDANTS	14.8
6135-41995-0018.flac	WHO WERE AWAITING THE HOUR FOR ENTERING UPON THEIR DUTIES RECLINED HALF ASLEEP UPON THE WOODEN BENCHES THAT LINED THREE SIDES OF THE ROOM THESE BENCHES WITH A COUPLE OF TABLES AND SOME DILAPIDATED CHAIRS CONSTITUTED THE ENTIRE FURNITURE OF THE OFFICE	15.365
6135-41995-0019.flac	IN ONE CORNER OF WHICH STOOD A MEASURING MACHINE UNDER WHICH	3.695
6135-41995-0020.flac	THE EXACT HEIGHT OF THE PRISONERS BEING RECORDED IN ORDER THAT THE DESCRIPTION OF THEIR PERSONS MIGHT BE COMPLETE IN EVERY RESPECT AT THE ENTRANCE OF THE CULPRIT ACCOMPANIED BY LECOQ THE CLERK RAISED HIS HEAD AH SAID HE HAS THE VAN ARRIVED	14.875
6135-41995-0021.flac	AND SHOWING THE ORDERS SIGNED BY M D'ESCORVAL HE ADDED HERE ARE THIS MAN'S PAPERS THE REGISTRAR TOOK THE DOCUMENTS AND READ THEM OH HE EXCLAIMED A TRIPLE ASSASSINATION OH OH	12.94
6135-41995-0022.flac	THE GLANCE HE GAVE THE PRISONER WAS POSITIVELY DEFERENTIAL THIS WAS NO COMMON CULPRIT NO ORDINARY VAGABOND NO VULGAR THIEF THE INVESTIGATING MAGISTRATE ORDERS A PRIVATE EXAMINATION CONTINUED THE CLERK	14.03
6135-41995-0023.flac	AND I MUST GET THE PRISONER OTHER CLOTHING AS THE THINGS HE IS WEARING NOW WILL BE USED AS EVIDENCE LET SOME ONE GO AT ONCE AND TELL THE SUPERINTENDENT THAT THE OTHER OCCUPANTS OF THE VAN MUST WAIT AT THIS MOMENT THE GOVERNOR OF THE DEPOT ENTERED THE OFFICE	15.315
6135-41995-0024.flac	THE CLERK AT ONCE DIPPED HIS PEN IN THE INK AND TURNING TO THE PRISONER HE ASKED WHAT IS YOUR NAME MAY YOUR CHRISTIAN NAME I HAVE NONE	11.725
6135-41995-0025.flac	AND THEN ANSWERED SULKILY I MAY AS WELL TELL YOU THAT YOU NEED NOT TIRE YOURSELF BY QUESTIONING ME I SHAN'T ANSWER ANY ONE ELSE BUT THE MAGISTRATE YOU WOULD LIKE TO MAKE ME CUT MY OWN THROAT WOULDN'T YOU A VERY CLEVER TRICK OF COURSE	15.435
6135-41995-0026.flac	YOU MUST SEE	1.57
6135-41995-0027.flac	OBSERVED THE GOVERNOR NOT IN THE LEAST I AM INNOCENT YOU WISH TO RUIN ME I ONLY DEFEND MYSELF GET ANYTHING MORE OUT OF ME NOW IF YOU CAN BUT YOU HAD BETTER GIVE ME BACK WHAT THEY TOOK FROM ME AT THE STATION HOUSE	16.73
6135-41995-0028.flac	MY HUNDRED AND THIRTY SIX FRANCS AND EIGHT SOUS I SHALL NEED THEM WHEN I GET OUT OF THIS PLACE I WANT YOU TO MAKE A NOTE OF THEM ON THE REGISTER WHERE ARE THEY THE MONEY HAD BEEN GIVEN TO LECOQ BY THE KEEPER OF THE STATION HOUSE	15.255
6135-41995-0029.flac	HERE ARE YOUR HUNDRED AND THIRTY SIX FRANCS AND EIGHT SOUS SAID HE AND ALSO YOUR KNIFE YOUR HANDKERCHIEF AND FOUR CIGARS AN EXPRESSION OF LIVELY CONTENTMENT WAS DISCERNIBLE ON THE PRISONER'S FEATURES	14.03
6135-41995-0030.flac	NOW RESUMED THE CLERK WILL YOU ANSWER BUT THE GOVERNOR PERCEIVED THE FUTILITY OF FURTHER QUESTIONING AND SILENCING THE CLERK BY A GESTURE HE TOLD THE PRISONER TO TAKE OFF HIS BOOTS LECOQ THOUGHT THE ASSASSIN'S GLANCE WAVERED AS HE HEARD THIS ORDER	14.615
6135-41995-0031.flac	WAS IT ONLY A FANCY WHY MUST I DO THAT ASKED THE CULPRIT TO PASS UNDER THE BEAM REPLIED THE CLERK WE MUST MAKE A NOTE OF YOUR EXACT HEIGHT THE PRISONER MADE NO REPLY	13.395
6135-41995-0032.flac	BUT SAT DOWN AND DREW OFF HIS HEAVY BOOTS THE HEEL OF THE RIGHT ONE WAS WORN DOWN ON THE INSIDE IT WAS MOREOVER NOTICED THAT THE PRISONER WORE NO SOCKS AND THAT HIS FEET WERE COATED WITH MUD	13.9199375
6135-41995-0033.flac	YOU ONLY WEAR BOOTS ON SUNDAYS THEN REMARKED LECOQ WHY DO YOU THINK THAT BY THE MUD WITH WHICH YOUR FEET ARE COVERED	9.03
6135-41995-0034.flac	WHAT OF THAT EXCLAIMED THE PRISONER IN AN INSOLENT TONE IS IT A CRIME NOT TO HAVE A MARCHIONESS'S FEET IT IS A CRIME YOU ARE NOT GUILTY OF AT ALL EVENTS SAID THE YOUNG DETECTIVE SLOWLY DO YOU THINK I CAN'T SEE	16.355
6135-41995-0035.flac	THAT IF THE MUD WERE PICKED OFF YOUR FEET WOULD BE WHITE AND NEAT THE NAILS HAVE BEEN CAREFULLY CUT AND POLISHED HE PAUSED A NEW IDEA INSPIRED BY HIS GENIUS FOR INVESTIGATION HAD JUST CROSSED LECOQ'S MIND	14.73
6135-41995-0036.flac	AND SPREADING A NEWSPAPER OVER IT HE SAID WILL YOU PLACE YOUR FOOT THERE THE MAN DID NOT COMPLY WITH THE REQUEST IT IS USELESS TO RESIST EXCLAIMED THE GOVERNOR WE ARE IN FORCE THE PRISONER DELAYED NO LONGER	16.415
6135-41995-0037.flac	ANYWHERE ELSE SO STRANGE AND GROTESQUE A PROCEEDING WOULD HAVE EXCITED LAUGHTER BUT HERE IN THIS GLOOMY CHAMBER	8.215
6135-41995-0038.flac	AN OTHERWISE TRIVIAL ACT IS FRAUGHT WITH SERIOUS IMPORT NOTHING ASTONISHES AND SHOULD A SMILE THREATEN TO CURVE ONE'S LIPS IT IS INSTANTLY REPRESSED ALL THE SPECTATORS FROM THE GOVERNOR OF THE PRISON TO THE KEEPERS	15.24
6135-41995-0039.flac	HAD WITNESSED MANY OTHER INCIDENTS EQUALLY ABSURD AND NO ONE THOUGHT OF INQUIRING THE DETECTIVE'S MOTIVE THIS MUCH WAS KNOWN ALREADY THAT THE PRISONER WAS TRYING TO CONCEAL HIS IDENTITY NOW IT WAS NECESSARY TO ESTABLISH IT AT ANY COST	14.885
6135-41995-0040.flac	AND LECOQ HAD PROBABLY DISCOVERED SOME MEANS OF ATTAINING THIS END THE OPERATION WAS SOON CONCLUDED AND LECOQ SWEPT THE DUST OFF THE PAPER INTO THE PALM OF HIS HAND HE DIVIDED IT INTO TWO PARTS ENCLOSING ONE PORTION IN A SCRAP OF PAPER	16.105
6135-41995-0041.flac	AND SLIPPING IT INTO HIS OWN POCKET WITH THE REMAINDER HE FORMED A PACKAGE WHICH HE HANDED TO THE GOVERNOR SAYING I BEG YOU SIR TO TAKE CHARGE OF THIS AND TO SEAL IT UP HERE IN PRESENCE OF THE PRISONER THIS FORMALITY IS NECESSARY	15.41
6135-41995-0042.flac	SO THAT BY AND BY HE MAY NOT PRETEND THAT THE DUST HAS BEEN CHANGED THE GOVERNOR COMPLIED WITH THE REQUEST AND AS HE PLACED THIS BIT OF PROOF AS HE STYLED IT IN A SMALL SATCHEL FOR SAFE KEEPING THE PRISONER SHRUGGED HIS SHOULDERS WITH A SNEERING LAUGH	17.195
6135-41995-0043.flac	STILL BENEATH THIS CYNICAL GAIETY LECOQ THOUGHT HE COULD DETECT POIGNANT ANXIETY CHANCE OWED HIM THE COMPENSATION OF THIS SLIGHT TRIUMPH FOR PREVIOUS EVENTS HAD DECEIVED ALL HIS CALCULATIONS	14.865
6135-41995-0044.flac	THE PRISONER DID NOT OFFER THE SLIGHTEST OBJECTION WHEN HE WAS ORDERED TO UNDRESS AND TO EXCHANGE HIS SOILED AND BLOODSTAINED GARMENTS FOR THE CLOTHING FURNISHED BY THE GOVERNMENT NOT A MUSCLE OF HIS FACE MOVED WHILE HE SUBMITTED HIS PERSON	15.185
6135-41995-0045.flac	WHICH MAKE THE BLOOD RUSH TO THE FOREHEAD OF THE LOWEST CRIMINAL IT WAS WITH PERFECT INDIFFERENCE THAT HE ALLOWED AN INSPECTOR TO COMB HIS HAIR AND BEARD AND TO EXAMINE THE INSIDE OF HIS MOUTH SO AS TO MAKE SURE THAT HE HAD NOT CONCEALED	14.25
6135-41995-0046.flac	EITHER SOME FRAGMENT OF GLASS BY THE AID OF WHICH CAPTIVES CAN SEVER THE STRONGEST BARS OR ONE OF THOSE MICROSCOPICAL BITS OF LEAD WITH WHICH PRISONERS WRITE THE NOTES THEY EXCHANGE ROLLED UP IN A MORSEL OF BREAD AND CALLED	15.65
6135-41995-0047.flac	POSTILIONS THESE FORMALITIES HAVING BEEN CONCLUDED THE SUPERINTENDENT RANG FOR ONE OF THE KEEPERS CONDUCT THIS MAN TO NO THREE OF THE SECRET CELLS HE ORDERED THERE WAS NO NEED TO DRAG THE PRISONER AWAY HE WALKED OUT AS HE HAD ENTERED	15.975
6135-41995-0048.flac	PRECEDING THE GUARD LIKE SOME OLD HABITUE WHO KNOWS WHERE HE IS GOING WHAT A RASCAL EXCLAIMED THE CLERK	7.94
6135-41995-0049.flac	AH THERE CAN BE NO DOUBT OF IT DECLARED THE GOVERNOR THIS MAN IS CERTAINLY A DANGEROUS CRIMINAL AN OLD OFFENDER I THINK I HAVE SEEN HIM BEFORE I COULD ALMOST SWEAR TO IT THUS IT WAS EVIDENT THESE PEOPLE WITH THEIR LONG VARIED EXPERIENCE	15.895
6135-41995-0050.flac	SHARED GEVROL'S OPINION LECOQ STOOD ALONE HE DID NOT DISCUSS THE MATTER WHAT GOOD WOULD IT HAVE DONE BESIDES THE WIDOW CHUPIN WAS JUST BEING BROUGHT IN THE JOURNEY MUST HAVE CALMED HER NERVES FOR SHE HAD BECOME AS GENTLE AS A LAMB	16.325
6135-41995-0051.flac	IT WAS IN A WHEEDLING VOICE AND WITH TEARFUL EYES THAT SHE CALLED UPON THESE GOOD GENTLEMEN TO WITNESS THE SHAMEFUL INJUSTICE WITH WHICH SHE WAS TREATED SHE AN HONEST WOMAN WAS SHE NOT THE MAINSTAY OF HER FAMILY	14.86
6135-41995-0052.flac	SINCE HER SON POLYTE WAS IN CUSTODY CHARGED WITH POCKET PICKING HENCE WHAT WOULD BECOME OF HER DAUGHTER IN LAW AND OF HER GRANDSON TOTO WHO HAD NO ONE TO LOOK AFTER THEM BUT HER STILL WHEN HER NAME HAD BEEN TAKEN AND A KEEPER WAS ORDERED TO REMOVE HER	14.77
6135-41995-0053.flac	NATURE REASSERTED ITSELF AND SCARCELY HAD SHE ENTERED THE CORRIDOR THAN SHE WAS HEARD QUARRELING WITH THE GUARD YOU ARE WRONG NOT TO BE POLITE SHE SAID YOU ARE LOSING A GOOD FEE WITHOUT COUNTING MANY A GOOD DRINK I WOULD STAND YOU WHEN I GET OUT OF HERE	16.55
6135-41995-0054.flac	HE WANDERED THROUGH THE GLOOMY CORRIDORS FROM OFFICE TO OFFICE BUT FINDING HIMSELF ASSAILED WITH QUESTIONS BY EVERY ONE HE CAME ACROSS HE EVENTUALLY LEFT THE DEPOT	10.41
6135-41995-0055.flac	HERE HE TRIED TO COLLECT HIS THOUGHTS HIS CONVICTIONS WERE UNCHANGED HE WAS MORE THAN EVER CONVINCED THAT THE PRISONER WAS CONCEALING HIS REAL SOCIAL STANDING BUT ON THE OTHER HAND	13.425
6135-41995-0056.flac	HE HAD ALSO PROVED HIMSELF TO BE ENDOWED WITH FAR MORE CLEVERNESS THAN LECOQ HAD SUPPOSED WHAT SELF CONTROL WHAT POWERS OF DISSIMULATION HE HAD DISPLAYED HE HAD NOT SO MUCH AS FROWNED WHILE UNDERGOING THE SEVEREST ORDEALS	15.065
6135-41995-0057.flac	AND HE HAD MANAGED TO DECEIVE THE MOST EXPERIENCED EYES IN PARIS THE YOUNG DETECTIVE HAD WAITED DURING NEARLY THREE HOURS AS MOTIONLESS AS THE BENCH ON WHICH HE WAS SEATED AND SO ABSORBED IN STUDYING HIS CASE THAT HE HAD THOUGHT NEITHER OF THE COLD	15.14
6135-41995-0058.flac	NOR OF THE FLIGHT OF TIME WHEN A CARRIAGE DREW UP BEFORE THE ENTRANCE OF THE PRISON	4.765
6135-41995-0059.flac	FOLLOWED BY HIS CLERK LECOQ ROSE AND HASTENED WELL NIGH BREATHLESS WITH ANXIETY TOWARD THE MAGISTRATE MY RESEARCHES ON THE SPOT SAID THIS FUNCTIONARY CONFIRM ME IN THE BELIEF THAT YOU ARE RIGHT IS THERE ANYTHING FRESH YES SIR	16.32
6135-41995-0060.flac	INTERRUPTED THE MAGISTRATE YOU WILL EXPLAIN IT TO ME BY AND BY FIRST OF ALL I MUST SUMMARILY EXAMINE THE PRISONERS A MERE MATTER OF FORM FOR TO DAY WAIT FOR ME HERE ALTHOUGH THE MAGISTRATE PROMISED TO MAKE HASTE	13.58
6135-41995-0061.flac	IN THIS HE WAS MISTAKEN TWENTY MINUTES LATER	3.75
6135-41995-0062.flac	HE WAS WALKING VERY FAST AND INSTEAD OF APPROACHING THE YOUNG DETECTIVE HE CALLED TO HIM AT SOME LITTLE DISTANCE I MUST RETURN HOME AT ONCE HE SAID INSTANTLY I CAN NOT LISTEN TO YOU BUT SIR ENOUGH	14.895
